folio_integrante;edad;ponderador;grupo;resultado_general_entrevista;region_Centro;region_Centro Norte;region_Frontera;region_Pacifico-Norte;region_Pacífico Sur;region_Pacífico-Centro;region_Península;sexo_Mujer;estrato_Rural  ( <2500 Hab );estrato_Urbano ( 2500-99,999 Hab)
2022_19039098_01;69;74198.4174878217;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_19039102_02;38;79049.2536537844;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19039110_01;66;27368.2402035793;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19039140_02;32;35498.1667703391;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19039151_03;21;41823.2946675995;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19039152_02;24;71583.7211364276;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_19039157_03;15;51435.6620078542;Adolescentes y Adultos;0;False;False;True;False;False;False;False;True;False;False
2022_19039194_01;51;40787.4961165254;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_19039195_06;16;107821.082844857;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_19039196_02;76;72136.8980068301;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19039218_02;61;18446.458324654;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19041035_03;16;39049.0778031791;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;True
2022_19046033_01;65;37242.2042921593;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19046071_01;72;84335.9919701695;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_19046072_02;69;56223.9946467796;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_19048033_03;29;200905.601757679;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_19048034_03;21;125844.296786626;Adolescentes y Adultos;1;False;False;True;False;False;False;False;True;False;False
2022_19048035_03;19;60022.5294322138;Adolescentes y Adultos;1;False;False;True;False;False;False;False;False;False;False
2022_20002007_01;57;22542.1106700079;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20039002_01;24;399023.185304173;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;False;True
2022_20039009_01;43;412782.605487075;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;False;True
2022_20039010_01;37;232666.580352287;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;False;True
2022_20039023_03;43;598534.777956259;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;False;True
2022_20067006_01;43;426270.436072481;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;False
2022_20076005_01;45;95729.7135135457;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;True;False
2022_20076009_02;65;22361.6252440186;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20076011_02;56;22361.6252440186;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20076012_06;14;139046.006741484;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;True;False
2022_20076016_01;64;95729.7135135457;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;True;False
2022_20076030_02;51;24831.7857190086;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20258006_02;65;147754.873126647;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20258009_03;24;246921.526773072;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20258014_03;68;221632.309689971;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20339006_02;66;40566.5448864962;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20339010_02;30;135586.095907594;Adolescentes y Adultos;0;False;False;False;False;True;False;False;True;True;False
2022_20339014_02;42;135586.095907594;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20339019_03;35;115707.484014367;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_20339022_01;63;148203.243522153;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;True;False
2022_20390005_01;51;61222.5062522375;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_20390028_02;59;170969.517459952;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_20515008_03;15;70533.671265181;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;False;True
2022_20515015_02;58;55384.7602148918;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_20515027_03;18;99970.4141111957;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;False;True
2022_21010008_01;45;107427.392361232;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_21085002_02;30;86008.8908727283;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_21085011_02;27;130532.694596399;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_21085028_01;73;337131.29457201;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;False;True
2022_21114010_04;44;633369.256793808;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;False
2022_21114014_01;53;130533.210921665;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;False
2022_21114051_01;85;130533.210921665;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;False
2022_21114058_03;70;391599.632764997;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;False
2022_21119009_05;18;543206.883416374;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_21147004_02;40;147930.222094486;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_21147013_01;61;378951.092336137;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;True;False
2022_21148009_02;46;77959.4618176996;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_21148021_03;15;112305.712597047;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;False;True
2022_21212001_01;50;63268.9988584513;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_21212005_01;50;63268.9988584513;Adolescentes y Adultos;1;False;False;False;False;True;False;False;True;True;False
2022_21212015_04;13;524547.540458243;Adolescentes y Adultos;1;False;False;False;False;True;False;False;False;True;False
2022_22001005_02;40;46130.7331665648;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22001015_01;37;89977.303351692;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22004018_05;15;49952.0277278341;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_22011026_03;19;178126.429199372;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22012022_02;68;65722.869183087;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22014024_01;29;160705.225869535;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_22014046_02;58;94013.4923494637;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_22014055_04;12;81809.0667745815;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_22014056_04;18;40904.5333872907;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_22014072_01;49;136711.534859295;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_22014081_02;48;40444.0647332505;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_22014133_02;39;341875.560214922;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_22016004_03;29;204810.988302353;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_22016006_02;42;85542.05519571;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_22016013_01;42;204810.988302353;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_22016031_03;39;67150.1589067692;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_22016035_02;38;39797.3857559417;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22016037_02;43;19898.6928779709;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22016047_01;77;35418.1715650319;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22016048_02;36;42804.2993463906;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;True
2022_22016053_03;20;35212.0040812843;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;True
2022_23002010_03;12;25181.9698070673;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;True
2022_23002015_01;70;70861.2347729153;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;True
2022_23002029_02;22;14581.0825968295;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;True
2022_23002038_02;81;15548.0700154603;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;True;False
2022_23002060_01;71;11106.4531135452;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;True;False
2022_23004017_01;57;54591.9456006366;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;False
2022_23004020_01;55;12186.8000141459;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;False
2022_23004035_02;42;84271.9836066059;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;False
2022_23005047_01;65;50626.8072397272;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;False
2022_23005050_03;16;30198.7958735983;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;False
2022_23005066_01;51;60425.5441248358;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;False
2022_23005081_01;45;145375.819389675;Adolescentes y Adultos;0;False;False;False;False;False;False;True;False;False;False
2022_23005085_02;48;64905.7665302886;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;False
2022_23005118_03;12;29931.2183804777;Adolescentes y Adultos;0;False;False;False;False;False;False;True;True;False;False
2022_23005129_04;12;87527.1825758116;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;False
2022_23005135_01;21;51742.3805572867;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;False
2022_23006010_01;20;91282.6837592847;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;True;False
2022_23006015_02;28;41608.7176178082;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;True;False
2022_23008016_01;47;66168.3945919503;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;False
2022_23008036_01;27;126961.90618818;Adolescentes y Adultos;1;False;False;False;False;False;False;True;True;False;False
2022_23008080_01;52;65980.9516973508;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;True
2022_23008082_01;65;65980.9516973508;Adolescentes y Adultos;1;False;False;False;False;False;False;True;False;False;True
2022_24021007_01;78;96252.8401474178;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_24021011_02;24;22420.523782803;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_24021012_02;27;107361.685984898;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;True;False
2022_24021021_02;76;38461.0472860897;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_24021032_01;65;73344.9326443736;Adolescentes y Adultos;0;False;True;False;False;False;False;False;False;True;False
2022_24021042_02;42;68338.0066160208;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;True;False
2022_24028011_02;73;133296.939742671;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_24028038_02;57;78789.6771450997;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
2022_24028039_03;32;308663.331466322;Adolescentes y Adultos;1;False;True;False;False;False;False;False;False;False;False
2022_24028076_03;58;21962.1614341665;Adolescentes y Adultos;0;False;True;False;False;False;False;False;True;False;False
2022_24028080_02;36;63271.9190533545;Adolescentes y Adultos;1;False;True;False;False;False;False;False;True;False;False
