energ_kcal,carbohydrt,lipid_tot,protein,fiber_td,calcium,iron,ironhem,ironnohem,zinc,vit_c,thiamin,riboflavin,niacin,panto_acid,vit_b6,folic_acid,food_folate,folate_dfe,vit_b12,vit_a_rae,vit_e,vit_d_iu,vit_k,fa_sat,fa_mono,fa_poly,chole,carbohydrt_ratio,lipid_tot_ratio,protein_ratio,macronutrients_dqi,poly_ratio,mono_ratio,fatty_acids_dqi,balance_dqi,empty_calories_dqi,grasa_dqi,fa_sat_dqi,colesterol_dqi,moderation_dqi
9815.3105,1338.2957999999999,382.6576,290.2303,104.614,4689.57,81.1782,1.7000000000000002,66.1662,40.899499999999996,778.448,9.8121,10.5954,120.2494,22.0471,14.2504,1079.557,1109.868,2945.113,27.631999999999998,4049.769,18.614,870.877,206.739,135.37679,122.87398999999999,63.64146,2259.23,0.5375749089467841,0.34584359457381436,0.11658149647940151,0,0.4701061385781123,0.9076444344706356,0,0,6,0,0,3,9
8492.0095,936.0604999999999,299.0915,397.007,57.7725,2863.724,59.194700000000005,10.2268,47.6584,49.1292,722.1035,4.7604,5.0203,127.05290000000001,16.4093,8.9705,308.95,758.987,1284.287,29.166400000000003,1525.188,18.1382,270.605,117.432,99.01792,79.93477999999999,56.67063,1618.9269000000002,0.4666249215565596,0.3354676138806209,0.19790746456281946,0,0.5723270090908797,0.8072758951107031,0,0,0,0,0,6,6
6157.9866,756.3312,250.4297,252.9587,31.608999999999998,6260.19,44.0335,1.06,15.789,47.1081,603.5785,2.4299,7.9617,40.841499999999996,11.3003,2.8323,553.39,459.67,1400.277,10.3805,3148.721,8.946,1077.1155,116.80199999999999,98.71997,56.0001,24.68264,1240.9946,0.4808952255473586,0.35826699453470784,0.16083777991793358,0,0.2500268182820558,0.567262125383547,0,0,6,0,0,6,12
7850.393599999999,771.6687,391.4559,316.71725,62.3275,5137.0745,46.80295,3.1175,44.18995,35.137025,182.87599999999998,4.334225,7.472675,57.197449999999996,18.03325,6.85665,342.37199999999996,900.035,1482.0065,18.044324999999997,2106.8900000000003,14.266925,901.937375,131.9675,160.007025,134.283675,44.92223499999999,2430.71875,0.3918767515146579,0.4472846307227509,0.16083861776259134,0,0.2807516419982185,0.8392361210390605,0,0,6,0,0,3,9
17147.2679,2677.4255,563.9929,437.4834,226.7285,8893.493,88.1888,3.0020000000000002,80.4658,69.0211,2751.259,11.4384,11.5673,101.5479,39.0661,11.9884,1159.397,2640.5615,4611.44,20.377000000000002,3307.726,38.2988,848.4799999999999,815.319,218.31164,182.66294,107.78349999999999,1630.5932500000001,0.6107415363024633,0.2894651048075039,0.09979335889003266,0,0.493713940310283,0.8367072868858481,0,0,6,3,0,6,15
4649.5206499999995,951.3256,72.62975,96.2508,72.41025,1245.71175,22.952450000000002,0.29800000000000004,23.00695,12.11525,477.1545,2.9844,2.6604,37.03055,9.39805,5.9039,263.804,652.0300000000001,1100.485,0.8645,360.88,6.5604000000000005,33.56,49.8385,26.434145,25.876005,11.408570000000001,95.71000000000001,0.7855745944597321,0.13494453886704394,0.07948086667322395,0,0.43158460392798786,0.9788856420360862,0,0,0,6,6,6,18
10185.5055,1356.9374,386.995,364.5018,119.03250000000001,4886.2210000000005,69.3271,3.3750000000000004,51.836600000000004,52.3977,864.5649999999999,6.2802,8.8391,76.77,25.323800000000002,10.4038,630.606,1374.078,2446.164,15.3265,4413.075,23.1258,902.924,207.464,138.26632,118.4607,67.21768,2623.4593,0.5234738610441463,0.33591009830170027,0.14061604065415337,0,0.4861464454973561,0.8567574518508918,0,0,6,0,0,3,9
11508.0946,1474.1252,484.62639999999993,320.3542,101.4565,3162.759,56.5353,2.9060000000000006,54.4803,34.0582,836.7275000000001,7.921,6.6449,79.29990000000001,23.8081,6.7079,1274.7379999999998,1241.1705,3408.2639999999997,12.666300000000001,1592.4285,21.6548,1129.275,272.03799999999995,199.58674,159.71271,75.68702,1926.04925,0.5109816364499041,0.3779727662293257,0.11104559732077023,0,0.3792186795575698,0.8002170384665834,0,0,0,0,0,6,6
4254.323,437.443,198.707,174.558,22.093,3428.331,30.0855,4.5040000000000004,23.352,27.17925,125.43699999999998,2.1585,3.31825,34.214,7.201,2.067,223.921,319.104,699.805,16.307,1048.413,7.09425,361.465,117.725,83.312,66.2243,28.44235,844.6262,0.41303598106585193,0.4221454373523351,0.1648185815818129,0,0.34139559727290186,0.7948950931438449,0,0,6,0,0,6,12
6023.589,718.0175,255.57649999999998,211.025,36.906,4542.3910000000005,35.393,5.1000000000000005,25.5225,32.688250000000004,281.358,3.056,4.64025,37.375,9.9275,3.0165,302.809,492.11199999999997,1006.913,10.439,1565.849,12.81875,487.769,275.85499999999996,98.6983,83.20705,49.851800000000004,902.7216,0.4773768052552055,0.3823223798914243,0.14030081485337018,0,0.5050927928849839,0.8430444090729019,0,0,6,0,0,6,12
9909.4337,1636.9772,274.77205,319.3893,120.45125,6465.258,74.79535,2.7179,43.350449999999995,61.16225,984.56625,5.75575,11.973350000000002,67.88115,20.896250000000002,15.31425,512.807,1699.5062500000001,2571.08975,19.9253,3819.0565,16.652350000000002,1056.0709,101.83025,102.325945,72.18282,35.211975,1601.894725,0.6358171766916993,0.24012904724377254,0.12405377606452807,0,0.3441158056248589,0.7054205069887213,0,0,6,3,3,6,18
12174.9231,2038.9066,349.1955,298.3741,159.278,7684.125,62.7246,3.2836000000000003,48.512,47.9266,2258.4315,7.9845,9.3145,57.350500000000004,25.8782,8.2541,530.4485,1680.192,2582.1915,10.6578,3508.677,24.4374,749.7909999999999,481.07,131.88842,119.65201,52.65421,1571.2842,0.6528740988858021,0.2515841427676596,0.09554175834653839,0,0.3992330031704072,0.9072214982937851,0,0,6,3,3,6,18
10812.2713,2014.08305,249.23855,219.7154,181.624,5357.538,47.52915,2.0698000000000003,41.36635,33.31895,2735.9950000000003,6.6321,6.7736,50.51545,21.21085,8.6198,314.664,1296.846,1831.86,6.8709,2193.119,19.8604,403.6005,351.9875,93.3956,91.650455,39.57996,914.8058,0.720709126710062,0.20066904383819217,0.07862182945174578,0,0.42378827268094,0.9813144837658304,0,0,6,3,3,6,18
8671.204725,1092.565275,341.00645,321.832475,55.513575,4275.8425,55.4806,4.926,37.6971,42.7636,203.61399999999998,4.4691,7.697775,91.24260000000001,20.49595,7.258450000000001,503.5065,494.225,1350.18,14.4048,2207.5665,18.513575000000003,685.8685,163.40925000000001,110.11793750000001,105.32845,61.339062500000004,2376.5602000000003,0.5007948726894202,0.35168803425181855,0.1475170930587612,0,0.5570306154707992,0.9565058372074939,0,0,6,0,0,3,9
30294.7418,5239.48135,792.324275,826.287075,419.7996,16556.2635,178.111075,10.311800000000002,128.069275,144.7468,2296.1895,16.5301,34.25285,181.2543,78.431425,29.37515,1190.8155,3200.3995,5224.6105,45.777,10307.0065,82.2244,2924.3025000000002,851.173,290.9130425,248.827195,155.20258,5961.69755,0.6675775824614443,0.22714277417316073,0.10527964336539496,0,0.5335016218807034,0.8553318643319334,0,0,6,3,3,0,12
22990.868499999997,2840.353,1219.0739999999998,327.1895,300.174,6419.16,153.92149999999998,4.784000000000001,149.35049999999998,121.50999999999999,706.643,7.801,5.667,93.9625,120.55,12.905500000000002,233.87250000000003,1334.304,1731.8835000000001,5.4895000000000005,1327.904,19.5455,189.23399999999998,939.7579999999999,1108.86035,89.18979999999999,90.97515,548.6650999999999,0.4805638614530614,0.4640784243660263,0.05535771418091217,0,0.08204382995568378,0.08043375344785302,0,0,0,0,0,6,6
4775.3465,631.5143,148.6029,228.1722,52.9315,2281.483,43.8801,2.6220000000000003,35.0546,56.528,181.8605,6.2978,8.7209,98.8529,36.0415,8.7643,236.92000000000002,852.499,1255.299,30.5854,1351.9,37.913199999999996,726.767,71.099,47.965900000000005,54.649100000000004,28.532850000000003,1651.6243,0.528887390804029,0.2800205000988134,0.19109210909715751,0,0.5948569713066991,1.1393323173337726,0,0,6,3,3,6,18
31101.846374999997,3121.144965,1869.15255,722.00905,518.025,9920.838749999999,231.224685,7.843999999999999,203.20987,204.998255,3060.346,17.00549,18.61112,207.862705,186.089095,26.87775,614.986,3442.5114000000003,4487.9744,35.54269,5724.6735,88.68532,1115.7308,695.35645,1406.1023059999998,301.4014215,170.5756115,4136.9984,0.38778021809922647,0.5225152567927527,0.08970452510802084,0,0.12131095352886793,0.21435241249081635,0,0,0,0,0,0,0
14153.89745,1462.4712299999999,689.6353,575.15425,140.27775,12006.8644,114.23964,3.2279999999999998,58.694140000000004,117.73652,900.0079999999999,8.3506,16.41415,63.481199999999994,24.2027,7.8283000000000005,1159.346,1867.674,3838.17,25.2575,6421.894,41.99935,1986.195,350.4355,264.114205,190.15707,98.17995499999999,2839.5142,0.407452492532116,0.4323063841242543,0.1602411233436297,0,0.371732959232541,0.7199804720840365,0,0,6,0,0,0,6
23145.016949999997,2127.17275,1319.01065,790.3827,234.33025,13902.1355,164.73895,12.1686,138.06359999999998,136.60184999999998,96.05775,10.16695,11.8711,242.21005,104.49955,18.22015,494.73199999999997,1321.0775,2162.1225,23.254550000000002,2741.472,29.30845,977.7637500000001,249.7725,890.5224199999999,230.17156,141.95943499999998,4309.903450000001,0.36143648059563904,0.5042664147561001,0.13429710464826083,0,0.159411410439279,0.25846801251786566,0,0,0,0,0,0,0
39456.40345,4232.03305,1770.33835,1411.73495,332.68375000000003,18103.6974,245.51510000000002,24.931400000000004,191.4257,175.6818,1885.9954,31.6059,29.5559,329.2081,99.7375,34.7526,727.2672,4962.8826,6199.4858,81.62480000000001,10983.851299999998,134.10365000000002,7435.582600000001,3402.1868,670.20296,771.788425,287.38036,10725.14168,0.43959906255764575,0.41375809385684287,0.14664284358551144,0,0.42879601725423594,1.1515741813494826,0,0,6,0,0,0,6
25220.3815,4606.7486,639.7684499999999,616.9293,508.57300000000004,10713.616,217.2767,4.54,182.5897,137.63465,1954.8374999999999,20.0048,31.03795,278.59255,102.584,64.65825,954.8889999999999,5779.104,7402.226000000001,38.092,11254.811,68.23945,927.01,3639.5645,356.4184,148.097005,93.13892,999.8340999999999,0.6913762741138209,0.21603558664505634,0.09258813924112283,0,0.2613190564796879,0.4155144768059112,0,0,6,3,0,6,15
6054.567,708.6894,251.84179999999998,241.0084,55.465,5211.322,51.614599999999996,2.205,42.11259999999999,95.728,516.611,9.4133,13.828199999999999,123.8822,57.612300000000005,12.718200000000001,778.536,352.998,1676.4509999999998,44.41,3533.763,69.673,903.051,99.117,120.59472,73.11892,27.18098,1120.51,0.4673678300180134,0.3736914931154871,0.15894067686649946,0,0.22539112823513338,0.6063194143159834,0,0,6,0,0,6,12
12967.899,1426.72855,558.8461,617.0092500000001,140.821,9195.396,96.10674999999999,9.287,72.371,98.74589999999999,2109.9975,9.77795,15.6158,176.92165,48.9249,13.1921,631.072,1233.7525,2306.636,54.008,7332.88,60.232699999999994,2010.6779999999999,1018.5659999999999,230.42983500000003,174.97769,79.543335,2841.41735,0.43219248226566115,0.3808996722732146,0.18690784546112427,0,0.3451954691544174,0.7593534491746695,0,0,6,0,0,0,6
11457.2146,1418.5532999999998,482.17979999999994,319.3391,98.203,9800.1352,72.4521,2.556,43.8436,60.1713,725.5472,5.0516,9.8218,56.1734,20.486800000000002,5.571000000000001,1404.8475999999998,811.1498,3199.1643999999997,13.9833,4702.6184,27.1475,899.0748,267.4224,182.80981,132.77957999999998,68.45099,1231.96274,0.5025346580454537,0.38433673027739385,0.11312861167715232,0,0.3744382754951718,0.7263263388326916,0,0,6,0,0,6,12
10370.2555,1230.33432,368.4724,358.5345,47.425599999999996,4466.7355,55.93258,4.542,33.65508,50.92626,480.16619999999995,5.0356,7.94064,73.32766000000001,19.75076,6.36906,385.935,724.6245,1380.6285,17.8205,2523.177,19.34786,1307.142,131.2982,133.639316,124.42426400000001,71.369266,2909.0365,0.508837495212644,0.34288102229785056,0.14828148248950554,0,0.5340439335981036,0.9310453519531633,0,0,3,0,0,0,3
11740.0185,1545.2682,414.2336,486.9109,71.4475,3843.631,66.4235,11.0548,49.5027,53.4234,654.043,7.2084,8.180200000000001,141.1304,29.0658,10.223600000000001,362.652,1422.325,2038.868,17.884,3618.9919999999997,27.5746,915.4954,613.792,136.34059,142.68639,97.91789,2790.139,0.5213095438381837,0.31442686802298103,0.16426358813883538,0,0.7181859048724962,1.0465437328678129,0,0,3,0,0,3,6
15824.3545,1954.2907,632.4988999999999,636.0663999999999,177.235,7890.687,83.4736,6.952,70.4181,66.4239,884.327,11.3615,10.3215,187.0191,41.4177,16.3563,511.0079999999999,3372.2955,4241.08,16.6705,9712.327,36.7322,1234.336,1611.944,234.02573,221.24921,107.25194,2734.6982500000004,0.4869317606165747,0.35458571064752814,0.15848252873589708,0,0.45829123148125633,0.9454054902424618,0,0,6,0,0,3,9
24825.107,3079.232,915.009,1176.3266,397.155,17523.336,218.7584,5.880000000000001,171.1414,177.4322,2133.954,20.3448,27.8652,219.057,95.5904,23.8516,1074.96,6258.636,8086.179,34.977,22505.190000000002,90.28960000000001,2578.8860000000004,2954.314,303.22336,363.46080000000006,188.5403,10770.1004,0.4876578450613956,0.3260473597285007,0.18629479521010378,0,0.6217868570548126,1.198656990015545,0,0,6,0,0,0,6
10032.6,1245.5324,389.1248,463.9964,206.741,5244.58,81.7596,0.8640000000000001,68.3416,65.8,265.032,9.3178,9.7912,79.1262,33.4628,7.6352,110.82,3360.2,3548.5400000000004,9.06,3354.155,22.471,893.88,390.03,131.17802000000003,129.80182000000002,70.70708,2981.6400000000003,0.4818196067897235,0.33868882558839264,0.17949156762188384,0,0.539016216283795,0.9895089131548105,0,0,6,0,0,0,6
18058.3302,2310.42252,749.3665599999999,711.35632,209.605,5010.49912,103.71344,10.236,74.82844,109.62147999999999,858.468,12.32328,17.65012,182.75912,66.91444,16.08848,74.254,3419.66992,3546.00592,32.781800000000004,3794.7789599999996,62.44332,1069.72768,369.5336,207.771856,308.258528,159.72395600000002,5304.674248,0.49075921137394757,0.35814086487311325,0.15109992375293912,0,0.7687468316209295,1.4836394781014037,0,0,0,0,0,0,0
43718.994385,6057.839825,1889.6728899999998,760.754925,381.6518,14661.543500000003,205.251635,3.7216000000000005,197.422675,157.325965,977.9563999999999,22.0612,39.572745,275.21855,52.0624,35.9617,1397.47382,2150.362,4526.01968,43.55664,4786.8719,51.250775000000004,995.1743,649.3222499999999,926.3638674999999,529.382085,107.64544,1803.5400999999997,0.5472126026296997,0.3840674089753263,0.0687199883949741,0,0.11620211428421241,0.5714623633029383,0,0,0,0,0,6,6
40895.164059999996,4213.60571,2385.7864,872.4599099999999,507.80782,19805.915999999997,322.26244999999994,7.591480000000001,272.15419999999995,284.74747,976.55224,17.41334,21.06548,207.57274,207.59992,26.64698,1009.2649200000001,1522.36908,3237.7462800000003,32.20021,5778.19864,23.61837,2045.9470999999999,214.09144,2062.352633,198.98289,136.289895,1660.2822800000001,0.40305829749220845,0.5134853399154774,0.08345636259231416,0,0.06608467088470026,0.09648344653384987,0,0,0,0,0,6,6
5467.84148,825.87362,175.69733,176.26848,81.46588,4603.57116,50.692389999999996,0.189,42.624449999999996,49.21922,149.9023,3.66899,4.81964,37.55434999999999,16.00632,2.33168,603.10158,677.6599,1702.93832,4.56256,820.3814,8.33181,317.73769999999996,156.8452,96.82854,43.731635000000004,19.549615,160.26624999999999,0.590981476645297,0.28288372007036755,0.12613480328433546,0,0.20189930572122639,0.4516399297149374,0,0,6,3,0,6,15
11916.8225,1588.88705,533.4821499999999,270.18245,165.465575,4623.2581,83.735925,3.7006,76.88437499999999,66.676,878.87275,6.41585,7.441175,83.47862500000001,48.9368,11.15305,418.9405,747.8394000000001,1459.9884,9.18155,2263.7085,17.4525,511.67055,280.5027,396.4241349999999,77.467595,58.1705125,761.6328,0.5193452302216329,0.3923426605588382,0.08831210921952876,0,0.14673807007234818,0.1954159400511778,0,0,0,0,0,6,6
8327.6261,991.3191,347.11235,328.1455,36.905,3814.9919999999997,54.0326,7.692,43.461,55.28445,704.5525,3.92565,5.4223,77.09779999999999,9.4768,6.6732,278.94169999999997,551.9965,1026.2278,19.69115,1888.5529999999999,34.0134,224.14525,188.778,110.30727,135.15128,74.21049500000001,1379.2487500000002,0.47195167413662126,0.3718233342482686,0.15622499161511025,0,0.6727615958585504,1.225225499642952,0,0,3,0,0,6,9
8308.421425,1110.268875,318.022845,260.40932000000004,65.5809,3983.6405,62.44598,3.9146000000000005,51.067879999999995,34.995385,232.1275,6.21838,7.780395,82.38602,11.058655,7.55265,425.087,597.8505,1320.4795000000001,19.0053,2692.022,15.923465,896.515,268.76495,114.79833,121.04951299999999,58.987565000000004,1451.8943,0.5321892072644877,0.34298784876612065,0.1248229439693915,0,0.513836438212995,1.0544536057275395,0,0,6,0,0,6,12
3371.4275,674.3335,30.839,28.5795,22.0375,1632.01,11.342,0.0,11.622,5.175,147.56,0.9369999999999999,0.6765,8.98,2.024,0.619,43.4,179.82,253.62,0.21000000000000002,169.13,3.7575,2.76,19.915,9.74455,10.893999999999998,7.2418499999999995,17.084,0.8731488348289186,0.08984550384031091,0.03700566133077043,0,0.7431692587138451,1.1179582433257562,0,0,0,6,6,6,18
9089.961,1310.1363999999999,326.1445,247.6018,74.4165,2938.489,40.3105,5.5645999999999995,33.6174,35.53235,680.099,4.57425,3.94545,64.3918,11.6904,6.308800000000001,189.6295,1016.105,1338.5115,17.11355,3052.988,21.90745,1084.39825,295.7,122.04336,125.04266,53.28179,1069.7734,0.5717216651649808,0.3202290405830265,0.10804929425199282,0,0.43658081848942865,1.0245756917869189,0,0,3,0,0,6,9
22765.1316,3055.3734,882.3744999999999,754.2252,149.5345,22427.7892,185.6833,4.3027,133.5136,167.05509999999998,1862.3037,14.0094,30.4963,140.0128,50.5057,13.7463,1634.4116,1402.4062999999999,4180.6699,42.3699,14493.909399999999,71.4648,2448.7798,586.4784,312.08067,237.71208,184.52063,1933.10804,0.5272483846460411,0.34259926855427253,0.13015234679968649,0,0.5912594009747544,0.7617007487198743,0,0,6,0,0,6,12
10418.7815,1137.71715,519.51675,328.2008,61.1266,2746.1563499999997,41.19295,4.449,31.83595,51.7806,877.4695,4.3305,6.66315,123.21145,26.8153,10.2753,330.116,364.0604,925.2564,18.681,1691.965,49.1472,666.91,151.8689,153.76272,179.27048499999998,124.04753,1530.9342000000001,0.43179896795169254,0.44363864259947144,0.12456238944883609,0,0.8067464597400462,1.1658904382024458,4,4,0,0,0,6,6
8286.06085,1169.6779999999999,287.33855,296.92425,61.59725,4443.789,38.46345,3.1540000000000004,28.34545,33.11535,869.521,3.7325,5.60885,103.06715,16.77215,9.9862,142.4785,565.367,807.5665,10.188,2970.3900000000003,56.01075,821.4905,117.452,120.135435,99.307665,42.876625000000004,1679.6875,0.5535328462729225,0.3059521357221625,0.1405150180049149,0,0.35690239936285245,0.8266309186794054,0,0,6,0,0,6,12
4648.594,641.69885,169.886075,181.9314,79.82475,5048.4310000000005,37.045,3.8040000000000003,25.108,30.1318,252.79549999999998,3.7304500000000003,4.499925,29.4471,12.39915,4.0097,270.59299999999996,622.854,1082.809,19.829,3340.2615,13.25175,394.272,400.30825,65.4714975,65.1021475,29.955662500000003,924.6294,0.5321442316831765,0.31698477163037986,0.15087099668644358,0,0.4575374574256531,0.9943586138380294,0,0,6,0,0,6,12
2140.96425,210.796525,91.2028,126.01097500000002,34.881,1419.6865,17.058275000000002,2.2500000000000004,13.617899999999999,23.488275,395.74424999999997,2.23015,3.2431,56.9677,15.274099999999999,4.3964,82.929,527.2295,668.2205,17.636375,1747.591,18.401075,452.888,170.7215,29.9833025,28.151645,16.9633675,587.6757,0.38891357563220713,0.37859976996895645,0.23248665439883634,0,0.5657604761850367,0.9389107487409033,0,0,6,0,0,6,12
24126.78425,2598.4724499999998,1137.29735,892.8431,94.89375,16595.606499999998,156.58295,12.8321,89.9781,157.2406,794.53725,15.5866,28.19035,170.94995,31.417250000000003,17.82845,1408.017,1547.1565,3940.504,71.0363,8610.0975,57.1387,4667.3144999999995,563.749,463.16205,411.51475,176.470775,4752.0203,0.4294829254007004,0.4229454247587057,0.1475716498405939,0,0.38101302772971146,0.8884897845149445,0,0,6,0,0,0,6
31746.7998,2714.16568,1578.95324,1490.63128,335.252,10873.96768,221.03256000000002,26.285,182.64456,177.78222,1690.915,25.05502,25.89148,448.80678,85.84276,40.17792,1197.673,4990.90788,7027.00688,97.3772,10473.53344,98.29008,3829.4415200000003,1913.9643999999998,557.782424,627.429752,242.459114,7816.700672000001,0.3498789636415897,0.45796602855574137,0.19215500780266898,0,0.43468403371562675,1.124864687382118,0,0,6,0,0,0,6
19671.6732,3438.86965,488.10179999999997,570.0912000000001,269.00275,15638.151,106.3526,4.42365,65.04995,129.5367,1212.50175,10.414299999999999,27.17035,94.67305,25.241,12.02305,764.884,1813.97025,3113.95025,43.42895000000001,6998.847,38.8757,3181.5494999999996,315.719,201.337775,144.221675,53.387195,1948.10285,0.6733389040419272,0.21503587520800818,0.11162522075006454,0,0.2651623372712845,0.7163170199928951,0,0,6,3,3,6,18
1750.5000000000002,402.84,9.99,18.18,0.0,977.0999999999999,1.44,0.28800000000000003,1.152,1.197,0.0,0.054,0.081,8.01,0.7200000000000001,0.432,3.6,3.6,9.72,0.30600000000000005,35.1,0.24300000000000002,14.4,2.16,2.8800000000000003,0.54,1.863,60.300000000000004,0.9083253005935771,0.050682360103495507,0.0409923393029273,0,0.6468749999999999,0.1875,0,0,0,6,6,6,18
401.31,52.5,12.18,18.13,2.94,41.51,1.82,0.0,2.03,1.47,7.630000000000001,0.07,0.21,7.5600000000000005,0.35000000000000003,0.21,0.0,25.060000000000002,25.060000000000002,0.49000000000000005,20.72,1.8900000000000001,0.0,7.5600000000000005,1.792,4.431,5.117,0.0,0.5355230274901821,0.27954302034987505,0.18493395215994288,0,2.85546875,2.47265625,0,0,0,3,6,6,15
24666.1964,4058.4907999999996,746.0695000000001,578.3417000000001,138.452,13049.434,146.9895,5.308,102.57,105.6096,3046.4719999999998,9.76,19.7772,117.7628,42.090199999999996,12.3133,847.385,1370.683,2811.008,27.7975,10333.935,70.5293,1815.453,586.617,271.05473,215.74338,140.04181,3244.9660999999996,0.6426249622678656,0.2657999100663446,0.09157512766578978,0,0.5166551050409635,0.7959402885166401,0,0,6,3,3,0,12
20195.327,2359.268,944.8347999999999,693.2376,135.216,18150.972,113.7344,8.569600000000001,58.6108,136.8992,1637.964,7.8104000000000005,21.3222,109.497,27.2946,11.5344,1070.404,1364.186,3183.544,30.5838,6204.376,31.2406,2027.701,354.536,425.29834,233.65908,89.04776,1719.8648,0.4555992845567127,0.4105292966015902,0.13387141884169693,0,0.20937716333433137,0.5494004044313928,0,0,6,0,0,6,12
10431.2598,1314.1336999999999,403.66949999999997,461.4937,169.4196,9958.832,71.5153,7.4026000000000005,62.8897,56.7399,1529.821,7.9219,10.2011,133.8305,34.3023,14.6266,234.228,2097.542,2495.747,25.304100000000002,6050.01,37.7874,874.3749999999999,811.919,136.51678,144.62136,76.0318,2104.4676,0.4896388257349184,0.3384112171548859,0.17194995711019567,0,0.5569410588207545,1.0593669144554978,0,0,6,0,0,3,9
5817.626,782.7273,219.4981,233.3228,87.089,3941.005,41.1787,2.6762,28.7835,34.8099,998.9499999999999,3.63765,7.4498,63.629400000000004,20.83515,10.4693,251.16699999999997,1057.1,1484.0155,10.447999999999999,4990.479,17.5505,645.4585999999999,277.05400000000003,80.93279,61.89694,37.05901,1514.65,0.5183896314563382,0.32708385553924657,0.15452651300441533,0,0.4578985847392633,0.7647943435534597,0,0,6,0,0,6,12
14711.3952,1933.4206,577.495,445.3079,116.7266,10102.2876,67.0424,10.0816,52.6543,63.8635,1345.978,10.3249,8.6861,117.0534,26.0697,12.9382,369.628,1625.3344,2253.7404,23.2533,2803.322,48.284,1067.336,352.5524,197.29763,243.90131,134.84683,2156.4210000000003,0.5256585394235286,0.35327111493737007,0.12107034563910138,0,0.6834690817117267,1.2362100345554075,0,0,6,0,0,3,9
8594.42185,1064.87035,340.53865,353.17575,76.92115,4096.0851,67.33785,2.928,44.6134,61.31555,213.17775,6.2735,10.61815,54.11275,23.631249999999998,8.24475,312.863,1163.4959,1695.3009,14.5256,4026.7529999999997,33.657300000000006,1066.4823000000001,367.3747,108.911595,130.22099,63.84275,2920.10375,0.48752039343794334,0.3507882038549188,0.16169140270713778,0,0.5861887340829046,1.195657725883089,0,0,6,0,0,0,6
2775.44675,533.10865,59.5992,80.54195,71.76605,1326.39465,12.8302,0.84,7.099900000000001,14.0994,606.5768,1.7279499999999999,3.1353500000000003,16.8581,9.1793,5.5334,39.612,627.78175,695.0957500000001,5.335,701.742,5.893050000000001,258.33820000000003,35.704899999999995,21.410580000000003,17.252175,6.776415,542.7451000000001,0.7129515286417042,0.1793358946212953,0.10771257673700044,0,0.3164984320835773,0.8057780312350249,0,0,6,6,6,6,24
19263.933175000002,2690.759375,679.95755,627.834175,129.38637500000002,5244.9039999999995,109.0848,8.891,86.06955,67.5143,533.1234999999999,11.10305,14.506725,195.96075,43.4701,18.26105,1935.6929999999998,1242.3515,4533.004,26.12685,4666.492,28.917975000000002,1062.631,277.46925,254.6203175,176.75921,109.60426749999999,3722.81435,0.5549676114517764,0.3155419421988371,0.1294904463493866,0,0.4304615930737734,0.6942070127612656,0,0,0,0,0,0,0
15569.4714,2042.0709,644.2616999999999,433.8003,213.90300000000002,8318.5582,109.4742,5.3684,105.2298,57.8915,2642.9612,12.9571,12.8284,153.2068,23.2346,17.7908,1237.3085999999998,1455.0458,3558.3754,30.77,3675.7954,41.5768,632.2288,493.82039999999995,269.48523,226.51179,89.0784,1101.9730399999999,0.5202118699451028,0.3692787127541822,0.11050941730071498,0,0.330550212343734,0.8405350823865189,0,0,6,0,0,6,12
23681.5615,3986.3292,612.4882,598.0733,208.8665,5409.7925,128.681,10.831,119.5325,98.42190000000001,783.4309999999998,11.9253,12.4854,138.2927,25.7028,14.3567,292.6,2163.873,2661.4010000000003,18.8245,2594.126,47.4201,357.936,253.695,217.13485,236.03081,123.18581,1734.6572,0.6685666356162174,0.23112758581614987,0.10030577856763277,0,0.5673239924406424,1.087024077433908,0,0,0,3,3,6,12
6344.90025,1333.08675,78.61095,94.7266,24.012549999999997,2102.4692999999997,19.015949999999997,0.43200000000000005,16.536299999999997,18.0752,39.62385,1.0692,1.9034499999999999,21.63125,5.68385,1.3506500000000001,152.4048,259.29769999999996,518.3905,3.1244,620.2572,6.9653,222.4295,52.173100000000005,30.31294,23.164630000000002,15.532415,664.9206700000001,0.830745141974212,0.1102236938755672,0.059031164150220826,0,0.5124021292556908,0.764182886912322,0,0,0,6,6,6,18
12888.7182,2344.5411999999997,287.5097,275.51370000000003,74.3375,3739.7509999999997,56.218,3.705,52.844,36.8608,79.12049999999999,7.045999999999999,6.982500000000001,80.0543,16.7625,5.0566,714.0889999999999,848.3225,2062.2535,9.9953,1135.047,14.9003,488.3685,211.1055,91.4511,121.66675,61.73752,1490.53525,0.7176540694062444,0.19801236120193974,0.08433356939181588,0,0.6750877791519184,1.3304022586934439,0,0,0,3,6,6,15
15275.6504,2159.9808,557.0797,502.5996,161.2525,7808.9322,106.6292,6.964,73.7752,95.1181,897.5466999999999,6.8006,13.8801,103.4881,21.7735,14.7121,920.4416000000001,1002.2523,2566.8234,29.482300000000002,5732.5929,43.269,2128.2808,316.6739,196.09989,171.6049,92.57384,1977.9189900000001,0.5515769754632057,0.32007819515821045,0.12834482937858385,0,0.4720749205927653,0.8750892211107308,0,0,6,0,0,6,12
